0,25.562,0.1
0,25.562,0.1
1,25.562,0.1
2,25.562,0.1
3,25.562,0.1
4,25.562,0.1
5,25.625,0.1
6,25.625,0.1
7,25.625,0.1
8,25.625,0.1
9,25.625,0.1
10,25.625,0.1
11,25.625,0.1
12,25.625,0.1
13,25.625,0.1
14,25.625,0.1
15,25.687,0.1
16,25.812,0.1
17,25.937,0.1
18,26.0,0.1
19,26.062,0.1
20,26.187,0.1
21,26.25,0.1
22,26.312,0.1
23,26.375,0.1
24,26.437,0.1
25,26.437,0.1
26,26.5,0.1
27,26.5,0.1
28,26.562,0.1
29,26.687,0.1
30,26.687,0.1
31,26.75,0.1
32,26.812,0.1
33,26.812,0.1
34,26.875,0.1
35,26.812,0.1
36,26.875,0.1
37,26.937,0.1
38,26.937,0.1
39,26.937,0.1
40,27.0,0.1
41,27.0,0.1
42,27.062,0.1
43,27.062,0.1
44,27.125,0.1
45,27.125,0.1
46,27.187,0.1
47,27.25,0.1
48,27.25,0.1
49,27.312,0.1
50,27.187,0.1
51,27.062,0.1
52,27.0,0.1
53,26.937,0.1
54,26.875,0.1
55,26.875,0.1
56,26.875,0.1
57,26.812,0.1
58,26.75,0.1
59,26.75,0.1
60,26.75,0.1
61,26.687,0.1
62,26.625,0.1
63,26.625,0.1
64,26.562,0.1
65,26.562,0.1
66,26.562,0.1
67,26.5,0.1
68,26.5,0.1
69,26.437,0.1
70,26.375,0.1
71,26.375,0.1
72,26.375,0.1
73,26.312,0.1
74,26.312,0.1
75,26.312,0.1
76,26.25,0.1
77,26.312,0.1
78,26.312,0.1
79,26.312,0.1
80,26.312,0.1
81,26.312,0.1
82,26.25,0.1
83,26.312,0.1
84,26.25,0.1
85,26.25,0.1
86,26.187,0.1
87,26.187,0.1
88,26.187,0.1
89,26.125,0.1
90,26.125,0.1
91,26.187,0.1
92,26.187,0.1
93,26.187,0.1
94,26.125,0.1
95,26.125,0.1
96,26.125,0.1
97,26.125,0.1
98,26.125,0.1
99,26.125,0.1
100,26.125,0.1
101,26.125,0.1
102,26.125,0.1
103,26.125,0.1
104,26.125,0.1
105,26.125,0.1
106,26.062,0.1
107,26.062,0.1
108,26.062,0.1
109,26.062,0.1
110,26.062,0.1
111,26.062,0.1
112,26.062,0.1
113,26.062,0.1
114,26.125,0.1
115,26.125,0.1
116,26.125,0.1
117,26.187,0.1
118,26.25,0.1
119,26.375,0.1
120,26.437,0.1
121,26.5,0.1
122,26.562,0.1
123,26.562,0.1
124,26.625,0.1
125,26.687,0.1
126,26.75,0.1
127,26.812,0.1
128,26.812,0.1
129,26.875,0.1
130,26.875,0.1
131,26.937,0.1
132,27.0,0.1
133,27.0,0.1
134,27.062,0.1
135,27.062,0.1
136,27.062,0.1
137,27.125,0.1
138,27.125,0.1
139,27.187,0.1
140,27.187,0.1
141,27.25,0.1
142,27.25,0.1
143,27.25,0.1
144,27.312,0.1
145,27.312,0.1
146,27.312,0.1
147,27.375,0.1
148,27.375,0.1
149,27.437,0.1
150,27.437,0.1
151,27.437,0.1
152,27.437,0.1
153,27.5,0.1
154,27.5,0.1
155,27.562,0.1
156,27.562,0.1
157,27.562,0.1
158,27.625,0.1
159,27.625,0.1
160,27.625,0.1
161,27.687,0.1
162,27.687,0.1
163,27.75,0.1
164,27.75,0.1
165,27.687,0.1
166,27.687,0.1
167,27.687,0.1
168,27.687,0.1
169,27.687,0.1
170,27.75,0.1
171,27.75,0.1
172,27.75,0.1
173,27.75,0.1
174,27.812,0.1
175,27.812,0.1
176,27.875,0.1
177,27.875,0.1
178,27.875,0.1
179,27.937,0.1
180,27.937,0.1
181,27.875,0.1
182,27.75,0.1
183,27.625,0.1
184,27.562,0.1
185,27.5,0.1
186,27.437,0.1
187,27.312,0.1
188,27.312,0.1
189,27.25,0.1
190,27.187,0.1
191,27.125,0.1
192,27.125,0.1
193,27.062,0.1
194,27.0,0.1
195,26.937,0.1
196,26.875,0.1
197,26.875,0.1
198,26.875,0.1
199,26.875,0.1
200,26.812,0.1
201,26.812,0.1
202,26.75,0.1
203,26.687,0.1
204,26.687,0.1
205,26.687,0.1
206,26.687,0.1
207,26.625,0.1
208,26.625,0.1
209,26.562,0.1
210,26.562,0.1
211,26.562,0.1
212,26.562,0.1
213,26.5,0.1
214,26.5,0.1
215,26.5,0.1
216,26.437,0.1
217,26.437,0.1
218,26.375,0.1
219,26.375,0.1
220,26.375,0.1
221,26.375,0.1
222,26.375,0.1
223,26.375,0.1
224,26.375,0.1
225,26.437,0.1
226,26.437,0.1
227,26.437,0.1
228,26.437,0.1
229,26.437,0.1
230,26.437,0.1
231,26.437,0.1
232,26.375,0.1
233,26.437,0.1
234,26.375,0.1
235,26.375,0.1
236,26.375,0.1
237,26.312,0.1
238,26.312,0.1
239,26.312,0.1
240,26.312,0.1
241,26.312,0.1
242,26.25,0.1
243,26.312,0.1
244,26.312,0.1
245,26.312,0.1
246,26.312,0.1
247,26.25,0.1
248,26.25,0.1
249,26.25,0.1
250,26.125,0.1
251,26.125,0.1
252,26.187,0.1
253,26.25,0.1
254,26.187,0.1
255,26.25,0.1
256,26.25,0.1
257,26.25,0.1
258,26.187,0.1
259,26.25,0.1
260,26.187,0.1
261,26.125,0.1
262,26.125,0.1
263,26.187,0.1
264,26.125,0.1
265,26.125,0.1
266,26.125,0.1
267,26.125,0.1
268,26.125,0.1
269,26.125,0.1
270,26.062,0.1
271,26.0,0.1
272,26.0,0.1
273,26.0,0.1
274,26.0,0.1
275,26.0,0.1
276,26.0,0.1
277,26.0,0.1
278,26.0,0.1
279,26.062,0.1
280,26.062,0.1
281,26.062,0.1
282,26.062,0.1
283,26.062,0.1
284,26.062,0.1
285,26.0,0.1
286,26.062,0.1
287,26.062,0.1
288,26.062,0.1
289,26.062,0.1
290,26.062,0.1
291,26.062,0.1
292,26.0,0.1
293,26.0,0.1
294,26.0,0.1
295,26.0,0.1
296,25.937,0.1
297,25.937,0.1
298,26.0,0.1
299,25.937,0.1
300,26.0,0.1
301,25.937,0.1
302,26.0,0.1
303,26.0,0.1
304,26.0,0.1
305,26.0,0.1
306,26.062,0.1
307,26.0,0.1
308,26.062,0.1
309,26.062,0.1
310,26.062,0.1
311,26.062,0.1
312,26.062,0.1
313,26.062,0.1
314,26.062,0.1
315,26.062,0.1
316,26.187,0.1
317,26.25,0.1
318,26.187,0.1
319,26.187,0.1
320,26.187,0.1
321,26.187,0.1
322,26.125,0.1
323,26.125,0.1
324,26.125,0.1
325,26.062,0.1
326,26.125,0.1
327,26.062,0.1
328,26.062,0.1
329,26.062,0.1
330,26.062,0.1
331,26.0,0.1
332,26.0,0.1
333,26.0,0.1
334,26.0,0.1
335,26.062,0.1
336,26.062,0.1
337,26.0,0.1
338,26.0,0.1
339,26.0,0.1
340,25.937,0.1
341,25.937,0.1
342,25.937,0.1
343,25.937,0.1
344,25.937,0.1
345,25.875,0.1
346,25.937,0.1
347,25.937,0.1
348,25.937,0.1
349,25.937,0.1
350,25.937,0.1
351,25.937,0.1
352,25.875,0.1
353,25.812,0.1
354,25.812,0.1
355,25.875,0.1
356,25.812,0.1
357,25.812,0.1
358,25.75,0.1
359,25.812,0.1
360,25.812,0.1
361,25.812,0.1
362,25.875,0.1
363,25.875,0.1
364,25.875,0.1
365,25.875,0.1
366,25.875,0.1
367,25.812,0.1
368,25.875,0.1
369,25.875,0.1
370,25.875,0.1
371,25.875,0.1
372,25.875,0.1
373,25.875,0.1
374,25.937,0.1
375,25.937,0.1
376,25.875,0.1
377,25.875,0.1
378,25.875,0.1
379,25.937,0.1
380,25.937,0.1
381,25.937,0.1
382,25.937,0.1
383,25.937,0.1
384,25.937,0.1
385,25.937,0.1
386,25.937,0.1
387,25.875,0.1
388,25.937,0.1
389,25.875,0.1
390,25.875,0.1
391,25.875,0.1
392,25.875,0.1
393,25.812,0.1
394,25.812,0.1
395,25.812,0.1
396,25.812,0.1
397,25.812,0.1
398,25.812,0.1
399,25.812,0.1
400,25.812,0.1
401,25.875,0.1
402,25.812,0.1
403,25.812,0.1
404,25.812,0.1
405,25.812,0.1
406,25.812,0.1
407,25.812,0.1
408,25.812,0.1
409,25.812,0.1
410,25.812,0.1
411,25.812,0.1
412,25.875,0.1
413,25.812,0.1
414,25.812,0.1
415,25.812,0.1
416,25.812,0.1
417,25.812,0.1
418,25.812,0.1
419,25.75,0.1
420,25.75,0.1
421,25.75,0.1
422,25.812,0.1
423,25.75,0.1
424,25.75,0.1
425,25.75,0.1
426,25.75,0.1
427,25.75,0.1
428,25.75,0.1
429,25.75,0.1
430,25.75,0.1
431,25.75,0.1
432,25.75,0.1
433,25.812,0.1
434,25.812,0.1
435,25.812,0.1
436,25.812,0.1
437,25.812,0.1
438,25.812,0.1
439,25.812,0.1
440,25.812,0.1
441,25.812,0.1
442,25.812,0.1
443,25.75,0.1
444,25.75,0.1
445,25.75,0.1
446,25.75,0.1
447,25.75,0.1
448,25.75,0.1
449,25.75,0.1
450,25.687,0.1
451,25.687,0.1
452,25.687,0.1
453,25.687,0.1
454,25.625,0.1
455,25.625,0.1
456,25.625,0.1
457,25.625,0.1
458,25.625,0.1
459,25.625,0.1
460,25.625,0.1
461,25.625,0.1
462,25.625,0.1
463,25.625,0.1
464,25.625,0.1
465,25.625,0.1
466,25.625,0.1
467,25.625,0.1
468,25.625,0.1
469,25.625,0.1
470,25.625,0.1
471,25.625,0.1
472,25.625,0.1
473,25.625,0.1
474,25.625,0.1
475,25.625,0.1
476,25.625,0.1
477,25.625,0.1
478,25.625,0.1
479,25.625,0.1
480,25.625,0.1
481,25.625,0.1
482,25.625,0.1
483,25.625,0.1
484,25.625,0.1
485,25.625,0.1
486,25.625,0.1
487,25.625,0.1
488,25.625,0.1
489,25.625,0.1
490,25.625,0.1
491,25.562,0.1
492,25.625,0.1
493,25.625,0.1
494,25.562,0.1
495,25.625,0.1
496,25.625,0.1
497,25.625,0.1
498,25.625,0.1
499,25.625,0.1
500,25.625,0.1
501,25.625,0.1
502,25.625,0.1
503,25.625,0.1
504,25.625,0.1
505,25.625,0.1
506,25.625,0.1
507,25.625,0.1
508,25.625,0.1
509,25.625,0.1
510,25.625,0.1
511,25.687,0.1
512,25.625,0.1
513,25.687,0.1
514,25.687,0.1
515,25.687,0.1
516,25.687,0.1
517,25.687,0.1
518,25.687,0.1
519,25.625,0.1
520,25.625,0.1
521,25.625,0.1
522,25.625,0.1
523,25.687,0.1
524,25.625,0.1
525,25.687,0.1
526,25.625,0.1
527,25.625,0.1
528,25.625,0.1
529,25.625,0.1
530,25.687,0.1
531,25.625,0.1
532,25.625,0.1
533,25.625,0.1
534,25.625,0.1
535,25.625,0.1
536,25.625,0.1
537,25.625,0.1
538,25.625,0.1
539,25.625,0.1
540,25.625,0.1
541,25.625,0.1
542,25.562,0.1
543,25.562,0.1
544,25.562,0.1
545,25.5,0.1
546,25.562,0.1
547,25.5,0.1
548,25.5,0.1
549,25.5,0.1
550,25.5,0.1
551,25.5,0.1
552,25.5,0.1
553,25.5,0.1
554,25.5,0.1
555,25.5,0.1
556,25.5,0.1
557,25.5,0.1
558,25.437,0.1
559,25.437,0.1
560,25.437,0.1
561,25.437,0.1
562,25.437,0.1
563,25.437,0.1
564,25.437,0.1
565,25.437,0.1
566,25.437,0.1
567,25.437,0.1
568,25.437,0.1
569,25.437,0.1
570,25.437,0.1
571,25.437,0.1
572,25.437,0.1
573,25.437,0.1
574,25.437,0.1
575,25.437,0.1
576,25.437,0.1
577,25.437,0.1
578,25.437,0.1
579,25.437,0.1
580,25.437,0.1
581,25.375,0.1
582,25.437,0.1
583,25.375,0.1
584,25.437,0.1
585,25.375,0.1
586,25.437,0.1
587,25.437,0.1
588,25.375,0.1
589,25.375,0.1
590,25.375,0.1
591,25.375,0.1
592,25.437,0.1
593,25.437,0.1
594,25.437,0.1
595,25.437,0.1
596,25.5,0.1
597,25.437,0.1
598,25.437,0.1
599,25.437,0.1
600,25.437,0.1
601,25.5,0.1
602,25.5,0.1
603,25.5,0.1
604,25.5,0.1
605,25.5,0.1
606,25.5,0.1
607,25.5,0.1
608,25.5,0.1
609,25.5,0.1
610,25.5,0.1
611,25.5,0.1
612,25.5,0.1
613,25.5,0.1
614,25.5,0.1
615,25.5,0.1
616,25.5,0.1
617,25.5,0.1
618,25.5,0.1
619,25.5,0.1
620,25.5,0.1
621,25.5,0.1
622,25.562,0.1
623,25.562,0.1
624,25.562,0.1
625,25.562,0.1
626,25.562,0.1
627,25.562,0.1
628,25.5,0.1
629,25.5,0.1
630,25.5,0.1
631,25.562,0.1
632,25.562,0.1
633,25.562,0.1
634,25.562,0.1
635,25.5,0.1
636,25.5,0.1
637,25.5,0.1
638,25.5,0.1
639,25.5,0.1
640,25.5,0.1
641,25.437,0.1
642,25.437,0.1
643,25.437,0.1
644,25.437,0.1
645,25.375,0.1
646,25.437,0.1
647,25.437,0.1
648,25.437,0.1
649,25.437,0.1
650,25.5,0.1
651,25.5,0.1
652,25.5,0.1
653,25.5,0.1
654,25.5,0.1
655,25.5,0.1
656,25.5,0.1
657,25.5,0.1
658,25.5,0.1
659,25.5,0.1
660,25.5,0.1
661,25.5,0.1
662,25.437,0.1
663,25.437,0.1
664,25.437,0.1
665,25.437,0.1
666,25.375,0.1
667,25.375,0.1
668,25.375,0.1
669,25.375,0.1
670,25.375,0.1
671,25.375,0.1
672,25.375,0.1
673,25.375,0.1
674,25.375,0.1
675,25.375,0.1
676,25.375,0.1
677,25.375,0.1
678,25.375,0.1
679,25.312,0.1
680,25.312,0.1
681,25.312,0.1
682,25.312,0.1
683,25.312,0.1
684,25.312,0.1
685,25.312,0.1
686,25.312,0.1
687,25.312,0.1
688,25.312,0.1
689,25.312,0.1
690,25.312,0.1
691,25.312,0.1
692,25.312,0.1
693,25.312,0.1
694,25.312,0.1
695,25.312,0.1
696,25.312,0.1
697,25.25,0.1
698,25.25,0.1
699,25.25,0.1
700,25.312,0.1
701,25.25,0.1
702,25.312,0.1
703,25.312,0.1
704,25.25,0.1
705,25.312,0.1
706,25.25,0.1
707,25.25,0.1
708,25.25,0.1
709,25.25,0.1
710,25.25,0.1
711,25.187,0.1
712,25.25,0.1
713,25.25,0.1
714,25.25,0.1
715,25.312,0.1
716,25.25,0.1
717,25.25,0.1
718,25.187,0.1
719,25.187,0.1
720,25.187,0.1
721,25.187,0.1
722,25.187,0.1
723,25.187,0.1
724,25.187,0.1
725,25.187,0.1
726,25.187,0.1
727,25.187,0.1
728,25.187,0.1
729,25.187,0.1
730,25.187,0.1
731,25.187,0.1
732,25.25,0.1
733,25.187,0.1
734,25.25,0.1
735,25.25,0.1
736,25.25,0.1
737,25.25,0.1
738,25.25,0.1
739,25.25,0.1
740,25.25,0.1
741,25.25,0.1
742,25.25,0.1
743,25.25,0.1
744,25.25,0.1
